,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count,genre,id,genreid
15,38466,0.315873494,0.307196386,0.376233735,4.679170803,-13.33751205,1,0,0.889557897,0.598185276,0.951842334,0.973920236,171327.1747,26.84939759,166,Vocal,16,1
16,6334,0.397390244,0.298203659,0.377108537,4.68580362,-13.03987195,1,0,0.92009411,0.453854707,0.948424732,0.976638809,174528.8963,23.01829268,164,Vocal,17,1
17,102985,0.473661972,0.388387324,0.489043662,4.70507173,-14.18530986,1,2,0.719285639,0.445658517,0.954648181,0.976291466,227378.7746,39.46478873,142,Vocal,18,1
18,695189,0.535544118,0.200407353,0.4728,4.75794858,-17.74894118,1,2,0.966558479,0.562277122,0.965800884,0.987244784,184471.6029,4.632352941,136,Vocal,19,1
19,98081,0.376844961,0.343665271,0.350410853,4.631563601,-13.42000775,1,2,0.862190288,0.720546209,0.948991598,0.974578069,191915.8062,25.84496124,129,Vocal,20,1
20,804476,0.422085271,0.420599225,0.531874419,4.704971393,-9.670806202,0,5,0.826316193,0.566906437,0.953175698,0.977745133,187743.7519,34.97674419,129,Vocal,21,1
21,344275,0.389082645,0.219636364,0.367527273,4.687975229,-15.82895041,1,3,0.917686635,0.762766705,0.952784388,0.977672897,197247.7107,13.80165289,121,Vocal,22,1
22,758601,0.566559322,0.144857627,0.403745763,4.673171719,-18.59032203,1,5,0.95153756,0.607269918,0.943081211,0.979460131,185540.1186,25.66101695,118,Vocal,23,1
23,495784,0.567478632,0.476709402,0.672897436,4.765615664,-9.410641026,1,7,0.81691519,0.542328374,0.959986129,0.983586861,181378.7179,17.25641026,117,Vocal,24,1
24,185948,0.521622642,0.229442642,0.361924528,4.662596803,-12.36192453,1,7,0.880265826,0.365180656,0.953240292,0.977410969,191804.0755,14.03773585,106,Vocal,25,1
25,766066,0.366307692,0.260151923,0.400961538,4.563357116,-12.58390385,1,10,0.884938068,0.300335901,0.951558591,0.972998265,158432.7692,29.51923077,104,Vocal,26,1
26,368367,0.502834951,0.270135922,0.388528155,4.686241162,-13.40641748,1,8,0.882807745,0.694128444,0.944566298,0.975857921,184425.3883,17.44660194,103,Vocal,27,1
27,228714,0.264645161,0.339053763,0.272951613,4.609330017,-10.71567742,1,3,0.975087534,0.596331605,0.956613375,0.974857063,187818.7849,1.946236559,93,Vocal,28,1
28,345734,0.513193548,0.277655914,0.510039785,4.730712289,-12.76005376,1,10,0.939766615,0.616560716,0.956022309,0.978224193,168474.7312,16.02150538,93,Vocal,29,1
29,142178,0.502674699,0.304662651,0.557289157,4.812476408,-13.97527711,1,2,0.906269993,0.385276118,0.954569049,0.976665809,161347.3614,19.85542169,83,Vocal,30,1
30,253457,0.318768293,0.241758537,0.247065854,4.559640992,-13.27507317,1,0,0.977877243,0.85598,0.955915911,0.976537858,179862.2317,4.317073171,82,Vocal,31,1
31,338887,0.264371795,0.284766667,0.251035897,4.582751262,-12.74365385,1,0,0.923621634,0.395803867,0.950391833,0.973545471,176713.4615,24.85897436,78,Vocal,32,1
32,571845,0.407753247,0.168257143,0.367750649,4.603853735,-13.27919481,1,3,0.913996504,0.440904376,0.951348639,0.974748543,171226.987,15.03896104,77,Vocal,33,1
33,885569,0.523779412,0.478573529,0.46485,4.83801395,-7.779558824,1,2,0.729472009,0.422131648,0.948339426,0.974949356,220720.8235,55.41176471,68,Vocal,34,1
34,315336,0.439606061,0.24770303,0.402912121,4.65623093,-14.76562121,1,8,0.918175068,0.730307274,0.950861892,0.976149371,175062.803,32.42424242,66,Vocal,35,1
35,483334,0.572075758,0.277893939,0.570918182,4.705928309,-10.88456061,1,0,0.936086308,0.65319221,0.957466411,0.976781079,177488.8333,14.01515152,66,Vocal,36,1
36,837592,0.41780303,0.202986364,0.345033333,4.740184909,-11.66759091,1,9,0.913103267,0.60313116,0.943275238,0.975986683,182887.5,11.36363636,66,Vocal,37,1
37,606283,0.653290323,0.483387097,0.658548387,4.744707699,-13.97793548,1,2,0.578027793,0.493381725,0.950559168,0.977156539,275091.6452,36.90322581,62,Vocal,38,1
38,568368,0.3636,0.144253333,0.270233333,4.731036905,-17.45323333,0,2,0.946801633,0.558905888,0.94654557,0.975222393,219060.9333,15.1,60,Vocal,39,1
39,212612,0.443,0.145086207,0.324827586,4.728480599,-17.4082069,1,10,0.958231129,0.649377921,0.934696013,0.975000124,220648.5517,18.51724138,58,Vocal,40,1
40,43499,0.654444444,0.323651852,0.739425926,4.930812027,-11.72301852,1,3,0.88978774,0.294899817,0.943617035,0.9840637,172411.7963,25.81481481,54,Vocal,41,1
41,53739,0.440333333,0.383637037,0.385196296,4.790422013,-13.62096296,1,10,0.825886056,0.664249697,0.963986877,0.978378002,206343.7037,38.81481481,54,Vocal,42,1
42,131681,0.49262963,0.341755556,0.575259259,4.820235865,-12.24044444,1,10,0.852708104,0.516804483,0.947816954,0.975560021,150710.1852,27.81481481,54,Vocal,43,1
43,802791,0.325150943,0.212409434,0.341632075,4.624826854,-15.55820755,1,0,0.934506226,0.715736357,0.949572223,0.977390816,223359.434,18.16981132,53,Vocal,44,1
44,71336,0.4435,0.206676923,0.348196154,4.605889158,-13.15407692,1,7,0.923392574,0.409681006,0.943344285,0.975654241,163352.9231,10.46153846,52,Vocal,45,1
45,82831,0.475596154,0.212530769,0.359903846,4.509109244,-15.06025,1,5,0.968831572,0.750733327,0.946799154,0.974903052,185540.6346,25.76923077,52,Vocal,46,1
46,162930,0.478153846,0.251615385,0.4395,4.68720629,-11.48426923,1,9,0.928646658,0.558919629,0.951019127,0.977237224,175890.3077,19.53846154,52,Vocal,47,1
47,392299,0.675346154,0.365430769,0.611769231,4.76139717,-16.39834615,1,2,0.6995658,0.692618137,0.932136701,0.976639399,257521.5769,36.73076923,52,Vocal,48,1
48,608166,0.466134615,0.080140385,0.309673077,4.676550692,-19.46369231,1,7,0.988403919,0.739884612,0.939984008,0.978535751,190002.4423,7.057692308,52,Vocal,49,1
49,205254,0.338176471,0.332619608,0.317258824,4.666751029,-12.34235294,1,10,0.921922543,0.422562636,0.956007084,0.975450203,174112.3529,16.47058824,51,Vocal,50,1
50,747506,0.442208333,0.185591667,0.4117625,4.571291479,-14.3195,1,0,0.933787092,0.319438806,0.947205961,0.975346487,175224.9583,28.41666667,48,Vocal,51,1
51,140176,0.326644444,0.230948889,0.344066667,4.623232083,-11.05628889,1,2,0.936625148,0.43986732,0.9608827,0.974611555,157674,6.288888889,45,Vocal,52,1
52,815575,0.457955556,0.325862222,0.350064444,4.641199487,-11.7178,1,5,0.860697392,0.467141076,0.961024253,0.977565571,183717.6889,13.51111111,45,Vocal,53,1
53,382734,0.352545455,0.273272727,0.337177273,4.629526157,-12.99245455,1,0,0.898154674,0.505005805,0.95104871,0.973341212,178636.3182,30.63636364,44,Vocal,54,1
54,80428,0.333860465,0.322023256,0.329162791,4.63458967,-12.3595814,1,2,0.912318794,0.554431438,0.942878751,0.973039064,143401.1395,23.72093023,43,Vocal,55,1
55,769638,0.41102381,0.437411905,0.3515,4.810104765,-8.60202381,1,0,0.823890018,0.267605151,0.944575704,0.977194181,252327.619,52.85714286,42,Vocal,56,1
56,271113,0.444439024,0.472512195,0.567414634,4.711784525,-11.63078049,1,7,0.846023698,0.712408831,0.962742258,0.977105489,225300.8293,33.51219512,41,Vocal,57,1
57,949259,0.5253,0.198619,0.42176,4.7954781,-17.9819,1,0,0.863568179,0.774604411,0.946973787,0.979796102,216048.05,37.55,40,Vocal,58,1
58,128249,0.553921053,0.356763158,0.575078947,4.675048946,-11.84605263,1,0,0.882087834,0.205171109,0.955029256,0.97437486,158345.2632,32.92105263,38,Vocal,59,1
59,674749,0.631470588,0.480476471,0.599047059,4.790024806,-11.51970588,1,2,0.687595982,0.460643691,0.948068887,0.978781455,227912.9412,35.64705882,34,Vocal,60,1
60,233035,0.427,0.279672727,0.481830303,4.551284059,-14.41215152,1,0,0.903561975,0.499283311,0.946678435,0.97713442,154654.1212,20.51515152,33,Vocal,61,1
61,29867,0.3833125,0.4009375,0.391925,4.746463564,-10.1905,1,7,0.799452938,0.486053454,0.950509309,0.976799563,195003.3125,36.25,32,Vocal,62,1
62,46184,0.42759375,0.40390625,0.4978125,4.810688827,-8.85934375,1,10,0.877247115,0.708138784,0.955214967,0.97594268,171888.2188,9.6875,32,Vocal,63,1
63,150629,0.407125,0.34975,0.482875,4.746313782,-8.4314375,1,7,0.941972664,0.212127993,0.961417485,0.981275414,206652.5,40.5,32,Vocal,64,1
64,293490,0.35290625,0.251265625,0.202803125,4.640869382,-15.71125,1,7,0.856927652,0.602261156,0.947650296,0.976928408,275147.1563,41.9375,32,Vocal,65,1
65,673360,0.416870968,0.170277419,0.338819355,4.659191192,-12.84148387,1,10,0.97109848,0.764038906,0.952872204,0.975354235,171180.1935,14,31,Vocal,66,1
66,171728,0.555166667,0.339366667,0.614433333,4.686206246,-10.78766667,1,0,0.92063384,0.31602969,0.948818135,0.981309626,191372.8667,12.46666667,30,Vocal,67,1
67,674150,0.461931034,0.41662069,0.465827586,4.748678027,-12.56693103,1,7,0.728053617,0.410136646,0.946797145,0.976233739,203875.4483,37.44827586,29,Vocal,68,1
68,509367,0.33648,0.36644,0.43376,4.721705866,-11.38952,1,0,0.787136583,0.626149051,0.950928701,0.973265278,174002.12,30.4,25,Vocal,69,1
69,172642,0.621166667,0.128483333,0.483333333,4.706484276,-16.38466667,1,8,0.973182066,0.723765318,0.949520693,0.981572474,182056.75,0,24,Vocal,70,1
70,244406,0.624333333,0.198154167,0.689875,4.858972905,-15.34995833,1,0,0.950087715,0.646557833,0.963196245,0.979890838,189691.5417,22.875,24,Vocal,71,1
71,252495,0.433083333,0.413083333,0.56305,4.87711533,-9.368916667,1,8,0.858972254,0.402364367,0.941588652,0.977739694,150727.75,26.58333333,24,Vocal,72,1
72,273531,0.472583333,0.447083333,0.538416667,4.543277938,-12.41125,1,9,0.903650006,0.715473354,0.976273211,0.986904399,185712.5,32.83333333,24,Vocal,73,1
73,275335,0.309375,0.332791667,0.124433333,4.643817819,-9.809791667,1,10,0.831434503,0.610359844,0.93258022,0.973697772,261857.625,47.25,24,Vocal,74,1
74,778363,0.321583333,0.302166667,0.386916667,4.731798432,-12.24125,1,3,0.778299428,0.310186293,0.945472283,0.974603133,161780.1667,23.16666667,24,Vocal,75,1
75,260007,0.441608696,0.274347826,0.41393913,4.64612059,-12.36813043,1,7,0.965536571,0.725876594,0.965016703,0.97727094,190563.5217,11.34782609,23,Vocal,76,1
76,672269,0.399956522,0.225913043,0.301191304,4.717260138,-15.95108696,1,7,0.933413558,0.545757056,0.944773151,0.977940007,299638.1304,24.39130435,23,Vocal,77,1
77,38100,0.559909091,0.257190909,0.564272727,4.704249699,-11.1175,1,8,0.910519333,0,0.949601372,0.981417789,150270.4545,5.727272727,22,Vocal,78,1
78,193594,0.590272727,0.275636364,0.292572727,4.608279891,-12.39618182,1,11,0.924760411,0.71432008,0.938427213,0.975765422,224645.9091,46.63636364,22,Vocal,79,1
79,48816,0.41552381,0.217833333,0.248714286,4.605933228,-13.811,1,10,0.953989118,0.413128229,0.952760219,0.979386624,257668.619,26.85714286,21,Vocal,80,1
80,121590,0.4576,0.4529,0.4745,4.66548323,-9.754,0,1,0.817618493,0.30084328,0.96624799,0.984176478,214706.7,40.9,20,Vocal,81,1
81,67528,0.614333333,0.281222222,0.562444444,4.693322486,-15.48022222,1,5,0.824486372,0.467996059,0.95847014,0.982211009,218299.1111,12.11111111,18,Vocal,82,1
82,99198,0.376333333,0.200022222,0.281666667,4.662438594,-15.29233333,1,7,0.957253014,0.363902364,0.942394474,0.973517571,180509.7778,14.33333333,18,Vocal,83,1
83,108249,0.4835,0.351666667,0.383555556,4.575691025,-9.801611111,1,0,0.864066613,0.255918822,0.942830459,0.981831577,283725.8889,48.94444444,18,Vocal,84,1
84,369389,0.481444444,0.409666667,0.529333333,4.853837658,-11.68633333,1,9,0.933571398,0,0.957444603,0.986614044,228764.3333,17.44444444,18,Vocal,85,1
85,403120,0.599777778,0.144888889,0.518,4.763709318,-16.615,1,7,0.973824077,0.714813579,0.942496982,0.978197497,174211.5556,29.44444444,18,Vocal,86,1
86,490763,0.483,0.162544444,0.535222222,4.869598132,-16.75244444,1,0,0.974850416,0.714667774,0.949197705,0.97628835,170967.3333,2.666666667,18,Vocal,87,1
87,368451,0.417117647,0.261823529,0.308882353,4.555206657,-14.31111765,1,3,0.911979102,0.483973586,0.93689027,0.973597861,215847.8824,36.23529412,17,Vocal,88,1
88,816896,0.525352941,0.282494118,0.491,4.610741695,-11.93770588,1,5,0.915262739,0.266442938,0.959385816,0.979228313,209463.3529,14.64705882,17,Vocal,89,1
89,77662,0.591625,0.27475,0.5775,4.661360284,-13.95225,1,10,0.856373166,0.314041029,0.943067239,0.980616369,194956.625,12.5,16,Vocal,90,1
90,832341,0.3391875,0.31225,0.3646375,4.558239074,-13.3319375,1,9,0.906056014,0.50405043,0.950348738,0.975314639,176533.3125,17.1875,16,Vocal,91,1
91,847756,0.544375,0.644625,0.542875,4.559558091,-10.272,0,0,0.652111954,0.530900708,0.953468868,0.980237729,300704.5,36.625,16,Vocal,92,1
92,196544,0.328142857,0.354571429,0.328285714,4.855996718,-12.036,1,3,0.931588505,0.338325387,0.956746769,0.980939792,201163.8571,15.28571429,14,Vocal,93,1
93,213590,0.518357143,0.304464286,0.472357143,4.75966652,-12.71871429,0,0,0.892708559,0.654050687,0.953955334,0.978250009,209993.1429,20.07142857,14,Vocal,94,1
94,753985,0.504214286,0.422285714,0.7025,4.791217532,-12.08714286,1,5,0.676915272,0.443776148,0.961545906,0.977223384,142785.7143,22.78571429,14,Vocal,95,1
95,769876,0.395428571,0.2891,0.302142857,4.693545988,-9.720571429,1,10,0.798033297,0.312090331,0.95038119,0.974143105,150003.7143,6,14,Vocal,96,1
96,324819,0.362615385,0.123269231,0.287430769,4.578526055,-15.69123077,1,7,0.951638264,0.434202145,0.946495947,0.9741827,187154.9231,14.76923077,13,Vocal,97,1
97,768367,0.527615385,0.115436923,0.541892308,4.572410952,-23.74353846,1,11,0.916263315,0.626004822,0.925724074,0.981802567,239151.7692,36.46153846,13,Vocal,98,1
98,48908,0.443,0.238666667,0.509566667,4.664590947,-14.19433333,1,5,0.873403305,0.599729346,0.965921656,0.974982991,228226.5,13.33333333,12,Vocal,99,1
99,160742,0.6035,0.2846,0.482166667,4.947798435,-14.322,1,10,0.929247007,0.525967087,0.933994878,0.975341834,236984.5,55.66666667,12,Vocal,100,1
100,197532,0.479,0.212166667,0.512166667,4.619253877,-16.12716667,1,0,0.979370546,0.671855792,0.95693781,0.977108015,189155.6667,47.5,12,Vocal,101,1
101,266916,0.517916667,0.3605,0.44925,4.710867145,-11.1695,1,7,0.892235021,0.420172434,0.951826521,0.987766074,277906.6667,9.333333333,12,Vocal,102,1
102,82584,0.301090909,0.178672727,0.208381818,4.513830115,-15.99654545,1,1,0.965071829,0.581645767,0.947522389,0.974564842,180035.1818,17.36363636,11,Vocal,103,1
103,112017,0.491090909,0.142745455,0.418363636,4.614193895,-15.07,1,4,0.96563686,0.578570825,0.944533009,0.974919781,180720,24.18181818,11,Vocal,104,1
104,37197,0.524,0.2824,0.2318,4.569895278,-11.293,1,3,0.889719057,0.385906376,0.940282193,0.973052495,202058.8,51.8,10,Vocal,105,1
105,127766,0.3912,0.11922,0.2196,4.461376025,-16.5136,1,7,0.890617763,0.158780685,0.956962262,0.975354235,173031.8,2.4,10,Vocal,106,1
106,200777,0.505,0.30432,0.6438,4.742781992,-16.795,0,5,0.868331734,0.165469151,0.950169418,0.979018789,150816,15.4,10,Vocal,107,1
107,638960,0.4958,0.4112,0.6514,4.740305791,-12.5632,1,8,0.817190308,0,0.968673374,0.980451571,144439.8,31.6,10,Vocal,108,1
108,754219,0.274,0.3992,0.3516,4.931336643,-14.9252,1,10,0.889719057,0.90621029,0.973716264,0.986390325,138165.6,30.2,10,Vocal,109,1
109,847735,0.386,0.16112,0.4078,4.429287058,-17.7312,0,7,0.906200861,0.252455882,0.977575471,0.979482456,187365.4,18.8,10,Vocal,110,1
110,17937,0.519222222,0.287888889,0.483555556,4.747513335,-16.48366667,1,7,0.881034745,0.236809727,0.962895983,0.981280977,314034,24.11111111,9,Vocal,111,1
111,857203,0.632555556,0.468,0.664666667,4.916480077,-8.559222222,1,8,0.899814796,0.171143231,0.966621212,0.979841137,174923,24.22222222,9,Vocal,112,1
112,487535,0.447714286,0.472857143,0.445,4.398601018,-10.00257143,1,7,0.657484383,0.813255057,0.958974606,0.979699861,386346.5714,23.42857143,7,Vocal,113,1
113,885298,0.492,0.269571429,0.199,4.8561101,-10.27014286,1,5,0.940896229,0.346667802,0.939131407,0.975971292,252011.2857,40.28571429,7,Vocal,114,1
114,58360,0.284166667,0.203166667,0.131016667,4.336802604,-11.04483333,1,0,0.944545746,0.493174655,0.941659237,0.973917536,243004.3333,36,6,Vocal,115,1
115,172772,0.324,0.39,0.437633333,5.024639005,-12.90733333,1,6,0.914694849,0.54572875,0.935480193,0.974606548,173706.6667,18,6,Vocal,116,1
116,806991,0.493,0.364333333,0.428,4.752411335,-11.076,1,5,0.840238062,0.255918822,0.96676015,0.976242497,197973.3333,47.33333333,6,Vocal,117,1
117,954646,0.595333333,0.189666667,0.552,4.85812364,-11.01733333,0,5,0.956556323,0.369508562,0.956958188,0.978105634,177377.6667,27.66666667,6,Vocal,118,1
118,385766,0.5656,0.3564,0.3114,4.793536768,-13.1526,0,5,0.772269383,0.231782491,0.928952972,0.9753319,333749.4,35.2,5,Vocal,119,1
119,922811,0.475,0.4438,0.5504,4.7906235,-10.8518,1,7,0.879204186,0.310681194,0.968273515,0.985373781,346992.2,6.8,5,Vocal,120,1
120,5980,0.647,0.4485,0.7195,5.102071312,-17.4055,1,5,0.880624778,0.53820358,0.943021528,0.985106323,166333.5,54.5,4,Vocal,121,1
121,47134,0.611,0.0947,0.3705,4.782784849,-20.9545,0,11,0.92736185,0.262142905,0.95161037,0.977305185,243080,45.5,4,Vocal,122,1
122,77560,0.521,0.2825,0.531,4.777205689,-15.8495,1,11,0.869482605,0.472055041,0.980470968,0.986047609,130100,34.5,4,Vocal,123,1
123,103460,0.536,0.2159,0.392,4.598281513,-16.975,1,1,0.770064932,0.68335097,0.933347829,0.976029871,184407,34.5,4,Vocal,124,1
124,211570,0.4665,0.3565,0.3495,4.712305626,-13.2905,1,7,0.820670458,0.196469039,0.94749216,0.973816015,275333.5,41.5,4,Vocal,125,1
125,219287,0.42,0.491,0.6335,4.67465427,-12.386,1,1,0.776530746,0.376899856,0.957483348,0.974775397,202713.5,40,4,Vocal,126,1
126,243777,0.399,0.249,0.285,4.661550519,-13.497,1,9,0.826135582,0.587175289,0.931741276,0.973816015,245500,32.5,4,Vocal,127,1
127,256482,0.598,0.351,0.415,4.544586501,-15.5775,1,7,0.598331012,0.499819773,0.919445262,0.974257278,306813.5,28,4,Vocal,128,1
128,314155,0.5745,0.7095,0.748,4.939475791,-6.979,1,5,0.697137002,0.499529735,0.983594526,0.980857721,221567,30,4,Vocal,129,1
129,590265,0.57975,0.247,0.411,4.717067043,-10.62575,1,6,0.874928569,0.232368559,0.955466144,0.974556879,242373.5,13.75,4,Vocal,130,1
130,750203,0.814,0.1495,0.4915,4.561322786,-17.9385,1,7,0.683739717,0.635641365,0.925498346,0.985928034,207766.5,8.5,4,Vocal,131,1
131,894827,0.5735,0.3305,0.7805,4.55003267,-16.4765,1,1,0.862264461,0.202071749,0.980585945,0.99087937,204867,20,4,Vocal,132,1
132,921384,0.373,0.4615,0.4925,4.463716063,-12.3715,1,2,0.782943165,0.895008087,0.945159675,0.97335986,211053.5,6.5,4,Vocal,133,1
133,959775,0.28575,0.276,0.13035,4.807396489,-13.08925,1,4,0.806225775,0.734422745,0.948231688,0.989176838,428944,2.25,4,Vocal,134,1
134,3413,0.309333333,0.397,0.273666667,4.441207077,-10.585,0,8,0.995489829,0.929539018,0.973519173,0.976058187,212709.6667,0,3,Vocal,135,1
135,57488,0.422333333,0.215666667,0.454666667,4.793219751,-13.42333333,1,3,0.837257428,0.177152166,0.954099994,0.975121526,165933.3333,36.66666667,3,Vocal,136,1
136,196200,0.377,0.342333333,0.304333333,4.60452331,-10.933,1,3,0.918150314,0.194875803,0.969273323,0.977331576,213871,13.66666667,3,Vocal,137,1
137,212200,0.696,0.277333333,0.801,4.701967139,-14.57266667,1,2,0.885814127,0.278891409,0.949788058,0.975904029,184333.3333,14.66666667,3,Vocal,138,1
138,395819,0.644333333,0.295666667,0.705666667,5.017445386,-12.453,1,0,0.956382072,0.595302403,0.927135048,0.980351867,258338,16,3,Vocal,139,1
139,476356,0.532333333,0.312666667,0.827333333,5.095333813,-14.37733333,1,3,0.831063576,0.301400098,0.954732673,0.976708232,188626.6667,1,3,Vocal,140,1
140,17882,0.671,0.362,0.972,4.837614352,-11.781,1,8,0.951840323,0.672630805,0.964448521,0.981557257,185563,7,2,Vocal,141,1
141,64954,0.483,0.2745,0.43,4.615051208,-13.1745,1,10,0.896102673,0.60265485,0.965533215,0.988795818,228333.5,33,2,Vocal,142,1
142,111934,0.5445,0.4765,0.6265,4.694160437,-15.9725,1,2,0.915696456,0.965719757,0.981182817,0.985832944,273667,4,2,Vocal,143,1
143,197460,0.401,0.0517,0.0405,4.718257771,-21.553,1,10,0.932201695,0.844622158,0.953376333,0.974083808,301200,52,2,Vocal,144,1
144,254535,0.625,0.558,0.929,4.579821608,-10.997,0,1,0.888819442,0.511560031,0.937778586,0.976821667,146720,32,2,Vocal,145,1
145,272713,0.173,0.388,0.17,5.039319928,-10.616,0,4,0.448330235,0.769552297,0.966670904,0.973250623,272533,27,2,Vocal,146,1
146,295976,0.456,0.384,0.469,4.70667026,-10.433,0,1,0.898331787,0,0.950499887,0.978079598,308440,38,2,Vocal,147,1
147,356422,0.342,0.263,0.295,4.652969383,-13.416,1,0,0.985900604,0.218786194,0.938457756,0.974017731,175907,1,2,Vocal,148,1
148,366889,0.326,0.374,0.474,4.434903674,-12.16,0,6,0.995991968,0.937358631,0.987238987,0.979092315,208889,0,2,Vocal,149,1
149,480472,0.294,0.232,0.14,4.536848518,-11.483,1,8,0.915969432,0,0.971923458,0.973585481,267893,19,2,Vocal,150,1
150,677089,0.791,0.401,0.853,4.812452612,-11.132,1,1,0.617251974,0,0.930572041,0.973995578,170720,39,2,Vocal,151,1
151,777054,0.371,0.0884,0.158,4.47096428,-18.251,1,3,0.92520268,0,0.930861445,0.974694813,262027,51,2,Vocal,152,1
152,797881,0.7125,0.26,0.756,4.988730459,-12.6725,1,7,0.880908622,0.240251093,0.944257679,0.985565276,177833.5,38.5,2,Vocal,153,1
153,809900,0.532,0.423,0.664,5.148801761,-6.742,0,10,0.886002257,0,0.935889153,0.981565561,197880,46,2,Vocal,154,1
154,954694,0.488,0.382,0.492,4.747849608,-10.347,1,10,0.983361582,0.788221512,0.999145016,0.975012194,170427,10,2,Vocal,155,1
155,64830,0.479,0.0669,0.154,4.543347972,-23.647,1,5,0.971596624,0.302600343,0.933081498,0.975031602,244893,17,1,Vocal,156,1
156,71636,0.163,0.52,0.0715,5.189071535,-5.541,1,9,0.796241169,0.617720455,0.940408403,0.973562042,240293,44,1,Vocal,157,1
157,642427,0.66,0.0933,0.601,4.941470979,-15.385,0,10,0.940744386,0,0.934132971,0.976958635,169533,20,1,Vocal,158,1
158,749272,0.465,0.795,0.818,5.16645886,-7.447,0,10,0.974679434,0.830812902,0.995585909,0.988749934,255884,0,1,Vocal,159,1
159,762618,0.484,0.196,0.399,5.043431569,-11.087,0,11,0.939148551,0.423257491,0.959348572,0.981882637,192533,32,1,Vocal,160,1
160,813485,0.417,0.1,0.246,4.206437365,-18.136,0,10,0.993981891,0.431417399,0.940197761,0.978014122,202707,1,1,Vocal,161,1
161,814340,0.478,0.348,0.0827,4.345971905,-21.409,1,7,0.943927963,0.296106837,0.95807841,0.995699527,203077,0,1,Vocal,162,1
162,232480,0.271184392,0.176113545,0.174891534,4.644132776,-21.31712698,1,2,0.919284861,0.961739261,0.94218302,0.976211073,248382.4339,37.62169312,378,Stage & Screen,163,13
163,798662,0.26099433,0.33283666,0.124628351,4.575759318,-14.17401546,1,2,0.900796326,0.96338592,0.941828258,0.97676933,158580.7732,32.43298969,194,Stage & Screen,164,13
164,2130,0.15533964,0.243640541,0.096440541,4.581472133,-16.16085586,1,7,0.822404736,0.955061995,0.949933413,0.97454205,196975.9009,1.369369369,111,Stage & Screen,165,13
165,760240,0.252216514,0.185723853,0.138727523,4.571526874,-19.89424771,1,10,0.882500617,0.933092108,0.94357486,0.97623495,114659.8165,9.357798165,109,Stage & Screen,166,13
166,3595,0.398714286,0.301437429,0.283802857,4.683475033,-15.16359048,1,5,0.83500101,0.668500987,0.955047363,0.981862963,259727.6952,37.44761905,105,Stage & Screen,167,13
